vin,list_price,sale_price,list_date,sale_date,cost_price,model_id,salesperson_id,dealership_id
CT4V41RXBLA27295,54292,53086,2021-03-01,2021-03-01,48260,1450,112,2005
CT4V41RXBLA27274,50715,49588,2021-04-01,2021-04-03,45080,1450,112,2005
CT4V61RXBLA25444,53366,52180,2021-04-25,2021-04-25,47437,1450,105,2000
CT4V61RXBLA15332,53106,51926,2021-04-25,2021-04-27,47205,1450,106,2005
CT4V61RXBLA15431,54124,52921,2021-04-25,2021-04-30,48110,1450,112,2005
CT4V41RXBLA17290,55575,54340,2021-07-29,2021-09-12,49400,1450,101,2001
CT4V11DXBLA12285,46115,45091,2021-07-29,2021-07-29,40991,1450,111,2003
CT4V61RXBLA15329,54992,53770,2021-07-29,2021-07-29,48882,1450,112,2005
CT4V21RXBLA14290,49933,48823,2021-07-29,2021-07-29,44385,1450,109,2002
CT4V21RXBLA14288,53733,52538,2021-01-01,2021-01-01,47762,1450,112,2005
CT4V11DXBLA12325,50282,49165,2021-01-01,2021-01-30,44695,1450,102,2004
CT4V61RXBLA15287,51956,50802,2021-01-01,2021-02-01,46184,1450,110,2004
CT4V61RXBLA15418,48112,47043,2021-01-01,2021-01-01,42766,1450,107,2000
CT4V11DXBLA12300,52472,51306,2021-01-01,2021-01-30,46642,1450,102,2004
CT4V71RXBLA16306,50583,49459,2021-05-21,2021-05-21,44963,1450,108,2003
CT4V61RXBLA15444,48078,47009,2021-07-29,2021-07-29,42736,1450,109,2002
CT4V71RXBLA16314,48342,47267,2021-04-25,2021-04-30,42970,1450,107,2000
CT4V61RXBLA15382,56163,54915,2021-04-25,2021-04-30,49923,1450,107,2000
CT4V61RXBLA15377,54822,53603,2021-05-21,2021-05-21,48730,1450,112,2005
CT4V11DXBLA12354,47646,46588,2021-07-29,2021-07-29,42352,1450,101,2001
CT4V21RXBLA14320,50152,49037,2021-03-15,2021-03-15,44579,1450,107,2000
CT4V21RXBLA14295,49583,48482,2021-01-01,2021-01-06,44074,1450,109,2002
CT4V11DXBLA12296,55949,54705,2021-01-01,2021-01-01,49732,1450,101,2001
CT4V11DXBLA12348,53830,52634,2021-06-01,2021-06-04,47849,1450,109,2002
CT4V11DXBLA12317,52628,51458,2021-01-01,2021-01-30,46780,1450,109,2002
CT4V11DXBLA12359,48033,46965,2021-01-01,2021-01-30,42696,1450,103,2001
CT4V21RXBLA14325,47548,46491,2021-07-29,2021-07-29,42265,1450,109,2002
CT4V41RXBLA27299,50869,49738,2021-04-25,2021-04-25,45217,1450,107,2000
CT4V71RXBLA26266,51074,49939,2021-04-25,2021-04-30,45399,1450,102,2004
CT4V71RXBLA16266,45819,44800,2021-03-15,2021-03-15,40728,1450,112,2005
CT4V61RXBLA15400,48854,47769,2021-05-21,2021-05-22,43426,1450,109,2002
CT4V41RXBLA27261,55350,54120,2021-05-21,2021-05-25,49200,1450,111,2003
CT4V21RXBLA24306,54224,53019,2021-01-01,2021-01-03,48199,1450,107,2000
CT4V71RXBLA16264,51059,49925,2021-07-29,2021-07-29,45386,1450,107,2000
CT4V21RXBLA24290,48692,47610,2021-03-15,2021-03-15,43281,1450,112,2005
CT4V61RXBLA25446,51021,49887,2021-01-01,2021-01-05,45352,1450,111,2003
CT4V21RXBLA14303,52178,51019,2021-01-01,2021-01-01,46381,1450,110,2004
CT4V61RXBLA15338,50880,49749,2021-03-01,2021-03-10,45227,1450,108,2003
CT4V21RXBLA24308,49983,48873,2021-03-01,2021-03-01,44430,1450,104,2002
CT4V21RXBLA14273,52337,51174,2021-03-15,2021-03-15,46522,1450,102,2004
CT4V61RXBLA15280,52884,51709,2021-04-25,2021-04-25,47008,1450,112,2005
CT4V61RXBLA15328,51798,50647,2021-05-21,2021-05-21,46043,1450,111,2003
CT4V61RXBLA15447,51649,50501,2021-07-29,2021-07-29,45910,1450,104,2002
CT4V11RXBLA13262,53961,52761,2021-01-01,2021-01-28,47965,1450,106,2005
CT4V21RXBLA14275,55425,54194,2021-03-01,2021-05-30,49267,1450,112,2005
CT4V21RXBLA24305,49365,48268,2021-06-01,2021-06-25,43880,1450,101,2001
CT4V61RXBLA15288,57653,56372,2021-04-25,2021-04-27,51247,1450,108,2003
CT4V11DXBLA12268,55000,53777,2021-01-01,2021-01-01,48889,1450,105,2000
CT4V11DXBLA12366,50317,49199,2021-01-01,2021-01-01,44726,1450,109,2002
CT4V11DXBLA12321,49437,48338,2021-07-29,2021-07-29,43944,1450,109,2002
CT4V11DXBLA12319,55451,54219,2021-03-15,2021-03-15,49290,1450,107,2000
CT4V61RXBLA15273,48039,46972,2021-06-01,2021-06-01,42702,1450,105,2000
CT4V11DXBLA12356,51844,50691,2021-06-01,2021-06-01,46083,1450,110,2004
CT4V61RXBLA15302,48799,47715,2021-04-01,2021-04-01,43377,1450,104,2002
CT4V61RXBLA15376,55065,53842,2021-07-29,2021-07-29,48947,1450,109,2002
CT4V61RXBLA15337,53331,52146,2021-03-15,2021-03-30,47405,1450,112,2005
CT4V41RXBLA27278,49599,48497,2021-04-25,2021-05-03,44088,1450,105,2000
CT4V61RXBLA15298,47870,46806,2021-04-25,2021-05-06,42551,1450,104,2002
CT4V61RXBLA15361,52472,51306,2021-04-25,2021-04-25,46642,1450,103,2001
CT4V71RXBLA16292,52544,51377,2021-05-21,2021-05-21,46706,1450,109,2002
CT4V41RXBLA17295,56295,55044,2021-07-29,2021-07-29,50040,1450,109,2002
CT4V21RXBLA14283,45675,44660,2021-01-01,2021-01-01,40600,1450,107,2000
CT4V61RXBLA15316,51316,50176,2021-03-15,2021-03-16,45614,1450,104,2002
CT4V41RXBLA27294,52740,51568,2021-03-15,2021-03-15,46880,1450,103,2001
CT4V61RXBLA15325,46427,45396,2021-04-01,2021-04-01,41269,1450,105,2000
CT4V71RXBLA16291,49504,48404,2021-04-01,2021-04-21,44003,1450,104,2002
CT4V71RXBLA16286,48406,47330,2021-07-29,2021-07-29,43027,1450,106,2005
CT4V71RXBLA26293,47691,46631,2021-01-01,2021-01-01,42392,1450,106,2005
CT4V21RXBLA14293,51908,50754,2021-01-01,2021-01-02,46140,1450,112,2005
CT4V21RXBLA14296,47659,46600,2021-04-25,2021-04-25,42364,1450,112,2005
CT4V61RXBLA15261,56951,55686,2021-07-29,2021-07-29,50623,1450,103,2001
CT4V41RXBLA27276,52473,51307,2021-07-29,2021-07-29,46643,1450,101,2001
CT4V21RXBLA24303,52043,50886,2021-01-01,2021-01-24,46260,1450,104,2002
CT4V71RXBLA26297,45365,44357,2021-01-01,2021-01-01,40325,1450,112,2005
CT4V71RXBLA26295,55326,54096,2021-01-01,2021-01-01,49179,1450,112,2005
CT4V11DXBLA12330,52408,51243,2021-01-01,2021-01-30,46585,1450,102,2004
CT4V11RXBLA13282,51132,49996,2021-03-15,2021-03-30,45451,1450,105,2000
CT4V61RXBLA15441,53873,52675,2021-01-01,2021-01-01,47887,1450,107,2000
CT4V71RXBLA16297,50603,49479,2021-02-01,2021-02-15,44981,1450,112,2005
CT4V41RXBLA17313,55607,54371,2021-05-21,2021-05-30,49428,1450,108,2003
CT4V41RXBLA17317,52859,51685,2021-05-21,2021-05-21,46986,1450,108,2003
CT4V41RXBLA17266,54566,53353,2021-04-25,2021-04-25,48503,1450,109,2002
CT4V11DXBLA12267,50832,49703,2021-01-01,2021-01-01,45184,1450,105,2000
CT4V61RXBLA15435,57414,56138,2021-03-15,2021-03-21,51035,1450,107,2000
CT4V61RXBLA15442,56044,54799,2021-05-21,2021-05-21,49817,1450,112,2005
CT4V61RXBLA15290,47248,46199,2021-05-21,2021-05-21,41999,1450,105,2000
CT4V61RXBLA15402,47531,46475,2021-07-29,2021-07-29,42250,1450,101,2001
CT4V11RXBLA13264,54315,53108,2021-07-29,2021-07-30,48280,1450,101,2001
CT4V71RXBLA16285,51318,50177,2021-01-01,2021-01-01,45616,1450,109,2002
CT4V11DXBLA12367,49304,48208,2021-03-15,2021-03-17,43826,1450,104,2002
CT4V21RXBLA14269,52785,51612,2021-03-15,2021-03-21,46920,1450,110,2004
CT4V11DXBLA12340,54257,53051,2021-03-15,2021-03-15,48228,1450,107,2000
CT4V11DXBLA12362,50589,49465,2021-01-01,2021-01-01,44968,1450,103,2001
CT4V61RXBLA15387,50084,48971,2021-06-01,2021-06-01,44519,1450,108,2003
CT4V61RXBLA15373,49737,48632,2021-06-01,2021-06-01,44211,1450,106,2005
CT4V61RXBLA15347,51385,50243,2021-04-01,2021-04-21,45676,1450,104,2002
CT4V21RXBLA14285,50518,49396,2021-02-01,2021-02-15,44905,1450,101,2001
CT4V11DXBLA12322,50329,49210,2021-07-29,2021-07-29,44737,1450,112,2005
CT4V11DXBLA12302,48838,47753,2021-07-29,2021-07-29,43412,1450,109,2002
CT4V21RXBLA14272,50710,49583,2021-07-29,2021-07-29,45075,1450,112,2005
CT4V71RXBLA26280,49141,48048,2021-04-25,2021-05-07,43680,1450,104,2002
CT4V41RXBLA17312,47019,45975,2021-04-25,2021-04-28,41795,1450,102,2004
CT4V61RXBLA15397,54735,53518,2021-04-25,2021-04-30,48653,1450,105,2000
CT4V41RXBLA17262,51662,50514,2021-01-01,2021-01-01,45922,1450,106,2005
CT4V71RXBLA26291,46544,45510,2021-01-01,2021-01-01,41373,1450,109,2002
CT4V11DXBLA12265,51086,49950,2021-03-15,2021-03-15,45409,1450,111,2003
CT4V11RXBLA13269,53323,52138,2021-03-01,2021-03-01,47398,1450,104,2002
CT4V71RXBLA16289,44681,43688,2021-03-15,2021-03-15,39716,1450,106,2005
CT4V61RXBLA15395,49764,48658,2021-01-01,2021-01-21,44235,1450,111,2003
CT4V21RXBLA14280,53926,52727,2021-01-01,2021-01-01,47934,1450,105,2000
CT4V71RXBLA16273,53540,52351,2021-05-21,2021-05-23,47591,1450,105,2000
CT4V41RXBLA17319,50424,49303,2021-07-29,2021-07-29,44821,1450,101,2001
CT4V61RXBLA15389,50983,49850,2021-07-29,2021-07-29,45318,1450,101,2001
CT4V11RXBLA13272,55932,54689,2021-07-29,2021-07-30,49718,1450,103,2001
CT4V21RXBLA14277,50316,49198,2021-03-15,2021-03-30,44725,1450,110,2004
CT4V71RXBLA16308,51556,50410,2021-04-25,2021-04-25,45828,1450,105,2000
CT4V11DXBLA12288,49319,48223,2021-04-25,2021-05-05,43839,1450,107,2000
CT4V21RXBLA24293,48310,47237,2021-04-25,2021-05-08,42943,1450,105,2000
CT4V61RXBLA15311,52061,50904,2021-01-01,2021-01-03,46277,1450,107,2000
CT4V61RXBLA25441,48093,47024,2021-05-21,2021-05-22,42749,1450,105,2000
CT4V71RXBLA16281,49966,48856,2021-05-21,2021-05-25,44414,1450,101,2001
CT4V41RXBLA17320,53720,52526,2021-07-29,2021-07-29,47751,1450,112,2005
CT4V21RXBLA24313,49848,48740,2021-03-15,2021-03-15,44309,1450,109,2002
CT4V61RXBLA15343,51950,50795,2021-03-15,2021-03-21,46178,1450,104,2002
CT4V61RXBLA15269,55017,53795,2021-03-15,2021-03-15,48904,1450,107,2000
CT4V61RXBLA15399,50061,48949,2021-01-01,2021-01-01,44499,1450,103,2001
CT4V11RXBLA13274,54778,53561,2021-01-01,2021-01-03,48692,1450,101,2001
CT4V21RXBLA14313,56685,55425,2021-06-01,2021-06-01,50387,1450,105,2000
CT4V21RXBLA14309,47376,46324,2021-01-01,2021-01-01,42112,1450,111,2003
CT4V61RXBLA15360,46724,45686,2021-06-01,2021-06-01,41533,1450,101,2001
CT4V71RXBLA16261,52694,51523,2021-04-01,2021-04-21,46839,1450,104,2002
CT4V71RXBLA16300,56234,54984,2021-01-01,2021-01-30,49986,1450,109,2002
CT4V21RXBLA14321,47269,46219,2021-03-01,2021-08-08,42017,1450,101,2001
CT4V21RXBLA14291,55108,53883,2021-07-29,2021-07-31,48985,1450,101,2001
CT4V71RXBLA16267,49351,48254,2021-01-01,2021-01-01,43867,1450,101,2001
CT4V71RXBLA16269,46566,45531,2021-07-29,2021-07-29,41392,1450,107,2000
CT4V41RXBLA17302,48633,47552,2021-03-15,2021-03-21,43229,1450,104,2002
CT4V11DXBLA12275,51072,49937,2021-01-01,2021-01-01,45397,1450,108,2003
CT4V41RXBLA17278,52004,50848,2021-04-01,2021-04-01,46226,1450,107,2000
CT4V71RXBLA16310,48811,47726,2021-07-29,2021-08-02,43387,1450,103,2001
CT4V11DXBLA12311,57150,55880,2021-05-21,2021-05-24,50800,1450,112,2005
CT4V21RXBLA24311,51584,50438,2021-07-29,2021-07-29,45852,1450,108,2003
CT4V71RXBLA26289,48790,47706,2021-07-29,2021-07-30,43369,1450,103,2001
CT4V41RXBLA17292,54269,53063,2021-07-29,2021-07-29,48239,1450,103,2001
CT4V61RXBLA15371,52426,51261,2021-07-29,2021-07-29,46601,1450,105,2000
CT4V61RXBLA15368,45064,44063,2021-01-01,2021-02-01,40057,1450,103,2001
CT4V21RXBLA14311,57785,56501,2021-02-01,2021-02-15,51364,1450,111,2003
CT4V21RXBLA14323,55661,54424,2021-03-15,2021-03-30,49477,1450,101,2001
CT4V21RXBLA24310,55231,54004,2021-01-01,2021-01-10,49094,1450,107,2000
CT4V21RXBLA14306,53238,52055,2021-01-01,2021-01-30,47323,1450,106,2005
CT4V71RXBLA26261,54458,53248,2021-01-01,2021-01-30,48407,1450,106,2005
CT4V11DXBLA12274,50756,49628,2021-03-01,2021-05-30,45116,1450,107,2000
CT4V11DXBLA12343,49602,48500,2021-01-01,2021-01-02,44091,1450,102,2004
CT4V41RXBLA17298,52248,51087,2021-06-01,2021-06-01,46442,1450,109,2002
CT4V21RXBLA14262,52018,50862,2021-04-25,2021-04-27,46238,1450,102,2004
CT4V61RXBLA15300,54349,53141,2021-04-25,2021-04-25,48310,1450,112,2005
CT4V61RXBLA15277,45066,44065,2021-04-25,2021-04-30,40059,1450,112,2005
CT4V61RXBLA15266,52636,51467,2021-04-25,2021-04-30,46788,1450,104,2002
CT4V11DXBLA12303,51123,49987,2021-01-01,2021-01-01,45443,1450,104,2002
CT4V71RXBLA16295,53240,52057,2021-05-21,2021-05-23,47325,1450,111,2003
CT4V41RXBLA17281,54755,53538,2021-07-29,2021-07-29,48671,1450,110,2004
CT4V41RXBLA17297,51759,50609,2021-07-29,2021-07-29,46008,1450,108,2003
CT4V71RXBLA16303,48975,47886,2021-06-01,2021-06-01,43533,1450,106,2005
CT4V61RXBLA15307,58737,57432,2021-06-01,2021-06-01,52211,1450,102,2004
CT4V11DXBLA12333,51454,50310,2021-07-29,2021-07-29,45737,1450,110,2004
CT4V11RXBLA13281,48308,47234,2021-02-01,2021-02-15,42940,1450,105,2000
CT4V61RXBLA15438,46865,45824,2021-03-01,2021-03-22,41658,1450,103,2001
CT4V41RXBLA17276,51548,50402,2021-07-29,2021-07-29,45820,1450,105,2000
CT4V61RXBLA15365,53578,52387,2021-04-25,2021-04-25,47625,1450,112,2005
CT4V41RXBLA17315,51175,50038,2021-05-21,2021-05-23,45489,1450,111,2003
CT4V41RXBLA17275,54129,52926,2021-01-01,2021-01-01,48114,1450,102,2004
CT4V11DXBLA12314,46688,45651,2021-03-15,2021-03-16,41501,1450,102,2004
CT4V11RXBLA13278,51422,50280,2021-03-15,2021-03-15,45709,1450,102,2004
CT4V21RXBLA24295,54504,53293,2021-03-01,2021-03-01,48448,1450,104,2002
CT4V61RXBLA15308,51658,50510,2021-01-01,2021-01-01,45919,1450,110,2004
CT4V11DXBLA12272,47005,45960,2021-05-21,2021-05-21,41782,1450,105,2000
CT4V71RXBLA26286,53352,52167,2021-07-29,2021-07-29,47424,1450,112,2005
CT4V71RXBLA26273,52939,51763,2021-07-29,2021-07-29,47057,1450,102,2004
CT4V11DXBLA12293,51872,50720,2021-07-29,2021-07-29,46109,1450,106,2005
CT4V21RXBLA24298,47384,46331,2021-03-01,2021-05-30,42119,1450,107,2000
CT4V61RXBLA15303,47219,46170,2021-01-01,2021-01-06,41972,1450,103,2001
CT4V41RXBLA17264,50667,49541,2021-04-25,2021-04-25,45037,1450,111,2003
CT4V71RXBLA26264,54054,52853,2021-04-25,2021-05-01,48048,1450,109,2002
CT4V61RXBLA15322,46180,45154,2021-04-25,2021-04-30,41049,1450,108,2003
CT4V61RXBLA15357,55347,54117,2021-01-01,2021-01-01,49197,1450,107,2000
CT4V61RXBLA15374,52704,51532,2021-03-15,2021-03-15,46848,1450,108,2003
CT4V61RXBLA15292,51676,50527,2021-01-01,2021-01-02,45934,1450,107,2000
CT4V61RXBLA15312,47171,46123,2021-03-15,2021-03-15,41930,1450,103,2001
CT4V61RXBLA15405,48884,47798,2021-06-01,2021-06-01,43452,1450,101,2001
CT4V11RXBLA13266,51135,49999,2021-01-01,2021-01-30,45454,1450,104,2002
CT4V41RXBLA27297,50908,49776,2021-03-01,2021-03-22,45251,1450,105,2000
CT4V11DXBLA12342,50431,49311,2021-03-15,2021-03-30,44828,1450,101,2001
CT4V11DXBLA12328,51242,50103,2021-04-25,2021-04-25,45548,1450,101,2001
CT4V71RXBLA16298,52581,51413,2021-01-01,2021-01-01,46739,1450,102,2004
CT4V11DXBLA12320,57121,55852,2021-03-15,2021-03-16,50774,1450,108,2003
CT4V61RXBLA15286,54016,52816,2021-01-01,2021-01-02,48014,1450,102,2004
CT4V61RXBLA15354,49157,48065,2021-03-15,2021-03-15,43695,1450,104,2002
CT4V61RXBLA15323,57725,56442,2021-03-15,2021-03-17,51311,1450,108,2003
CT4V41RXBLA27272,50184,49069,2021-04-25,2021-05-02,44608,1450,111,2003
CT4V61RXBLA25439,51636,50489,2021-04-01,2021-04-21,45899,1450,108,2003
CT4V61RXBLA15381,58172,56880,2021-01-01,2021-01-01,51709,1450,101,2001
CT4V61RXBLA15297,45182,44178,2021-04-25,2021-04-25,40162,1450,112,2005
CT4V41RXBLA17307,52261,51099,2021-07-29,2021-07-29,46454,1450,103,2001
CT4V71RXBLA16284,54289,53083,2021-07-29,2021-07-29,48257,1450,102,2004
CT4V41RXBLA17272,50702,49576,2021-01-01,2021-01-01,45069,1450,102,2004
CT4V11DXBLA12335,48811,47726,2021-02-01,2021-02-16,43388,1450,106,2005
CT4V11DXBLA12364,50600,49476,2021-01-01,2021-01-30,44978,1450,105,2000
CT4V61RXBLA15414,55916,54674,2021-01-01,2021-01-15,49703,1450,109,2002
CT4V11RXBLA13279,57663,56382,2021-03-15,2021-03-30,51256,1450,103,2001
CT4V61RXBLA15427,53315,52130,2021-06-01,2021-06-05,47391,1450,106,2005
CT4V21RXBLA24300,50133,49019,2021-04-25,2021-04-30,44563,1450,109,2002
CT4V11DXBLA12282,45547,44535,2021-05-21,2021-05-22,40486,1450,103,2001
CT4V41RXBLA27267,48202,47131,2021-05-21,2021-05-25,42846,1450,106,2005
CT4V21RXBLA14261,50674,49548,2021-03-15,2021-03-21,45044,1450,101,2001
CT4V41RXBLA27283,47345,46293,2021-03-15,2021-03-15,42084,1450,109,2002
CT4V61RXBLA15335,46791,45751,2021-03-15,2021-03-15,41592,1450,101,2001
CT4V41RXBLA27269,44806,43811,2021-06-01,2021-06-03,39828,1450,108,2003
CT4V41RXBLA17310,51871,50718,2021-04-25,2021-04-25,46107,1450,106,2005
CT4V71RXBLA26275,54934,53714,2021-04-01,2021-04-02,48831,1450,104,2002
CT4V11RXBLA13261,52692,51521,2021-01-01,2021-01-30,46838,1450,101,2001
CT4V41RXBLA17288,45929,44908,2021-03-15,2021-03-30,40826,1450,107,2000
CT4V61RXBLA15407,49311,48215,2021-04-25,2021-05-08,43832,1450,103,2001
CT4V61RXBLA15367,55393,54162,2021-04-25,2021-04-30,49238,1450,102,2004
CT4V71RXBLA16312,45421,44411,2021-04-25,2021-04-30,40374,1450,101,2001
CT4V61RXBLA15413,51582,50435,2021-03-15,2021-03-15,45850,1450,108,2003
CT4V11DXBLA12306,48562,47483,2021-05-21,2021-05-21,43166,1450,107,2000
CT4V61RXBLA15439,49352,48256,2021-05-21,2021-05-22,43869,1450,111,2003
CT4V11DXBLA12351,48361,47286,2021-07-29,2021-07-29,42987,1450,104,2002
CT4V61RXBLA15421,54648,53434,2021-01-01,2021-01-01,48576,1450,102,2004
ESC21RXBLA24315,88315,86353,2021-01-01,2021-01-01,78503,3000,112,2005
ESC61RXBLA15443,81069,79268,2021-04-25,2021-04-30,72061,3000,103,2001
ESC61RXBLA15281,87968,86013,2021-03-01,2021-03-10,78194,3000,108,2003
ESC71RXBLA16304,92524,90468,2021-04-01,2021-04-01,82244,3000,111,2003
ESC61RXBLA15313,87292,85352,2021-04-01,2021-04-21,77593,3000,104,2002
ESC11DXBLA12353,81762,79945,2021-07-29,2021-08-02,72677,3000,106,2005
ESC61RXBLA15364,88016,86060,2021-01-01,2021-01-02,78237,3000,105,2000
ESC61RXBLA15278,81531,79719,2021-03-01,2021-03-01,72472,3000,105,2000
ESC61RXBLA15434,84355,82480,2021-05-21,2021-05-21,74982,3000,111,2003
ESC61RXBLA15265,91822,89782,2021-07-29,2021-08-30,81620,3000,103,2001
ESC61RXBLA15339,83214,81364,2021-07-29,2021-07-29,73968,3000,104,2002
ESC71RXBLA16268,85286,83391,2021-01-01,2021-01-01,75810,3000,104,2002
ESC71RXBLA26292,87898,85945,2021-01-01,2021-01-28,78132,3000,106,2005
ESC61RXBLA15334,85280,83385,2021-01-01,2021-01-01,75805,3000,112,2005
ESC61RXBLA15327,85646,83742,2021-01-01,2021-01-30,76130,3000,106,2005
ESC21RXBLA24301,85008,83119,2021-03-15,2021-03-30,75563,3000,110,2004
ESC41RXBLA17294,86675,84749,2021-03-15,2021-03-30,77044,3000,105,2000
ESC71RXBLA16299,86879,84948,2021-01-01,2021-01-13,77226,3000,103,2001
ESC61RXBLA15350,89048,87069,2021-02-01,2021-02-15,79154,3000,112,2005
ESC11DXBLA12345,82920,81077,2021-01-01,2021-01-10,73707,3000,112,2005
ESC61RXBLA15410,88895,86920,2021-06-01,2021-06-01,79018,3000,105,2000
ESC11RXBLA13273,88788,86815,2021-04-25,2021-04-30,78923,3000,111,2003
ESC11DXBLA12264,85507,83607,2021-01-01,2021-01-01,76006,3000,105,2000
ESC71RXBLA16290,83528,81672,2021-03-15,2021-03-15,74247,3000,107,2000
ESC21RXBLA24312,87381,85439,2021-01-01,2021-01-01,77672,3000,109,2002
ESC11RXBLA13265,87429,85486,2021-03-15,2021-03-15,77714,3000,103,2001
ESC71RXBLA16287,82407,80576,2021-03-15,2021-03-16,73251,3000,104,2002
ESC71RXBLA16293,87095,85160,2021-03-15,2021-03-16,77418,3000,110,2004
ESC21RXBLA24304,86649,84723,2021-01-01,2021-01-01,77021,3000,101,2001
ESC61RXBLA25443,87357,85415,2021-06-01,2021-06-01,77650,3000,112,2005
ESC61RXBLA15363,84481,82604,2021-04-25,2021-04-25,75094,3000,111,2003
ESC71RXBLA16265,90713,88697,2021-03-01,2021-03-22,80634,3000,101,2001
ESC11DXBLA12276,89267,87283,2021-07-29,2021-07-29,79349,3000,109,2002
ESC61RXBLA15342,86048,84136,2021-04-25,2021-04-27,76487,3000,102,2004
ESC21RXBLA14310,82928,81085,2021-04-25,2021-04-30,73714,3000,110,2004
ESC21RXBLA24302,87008,85074,2021-04-25,2021-04-30,77340,3000,111,2003
ESC21RXBLA14326,81137,79334,2021-04-25,2021-05-01,72121,3000,106,2005
ESC61RXBLA15326,86427,84506,2021-05-21,2021-05-21,76824,3000,109,2002
ESC11DXBLA12281,86476,84554,2021-05-21,2021-05-26,76867,3000,102,2004
ESC61RXBLA15344,82649,80812,2021-03-15,2021-03-16,73466,3000,104,2002
ESC11DXBLA12304,90637,88623,2021-01-01,2021-01-01,80567,3000,111,2003
ESC41RXBLA27280,84292,82419,2021-03-01,2021-03-01,74927,3000,112,2005
ESC41RXBLA17268,85660,83756,2021-04-01,2021-04-21,76142,3000,107,2000
ESC41RXBLA17316,88780,86807,2021-01-01,2021-01-13,78916,3000,111,2003
ESC11DXBLA12284,80777,78982,2021-01-01,2021-01-02,71802,3000,112,2005
ESC11DXBLA12286,86243,84326,2021-05-21,2021-05-21,76660,3000,104,2002
ESC71RXBLA26287,88446,86480,2021-05-21,2021-05-21,78618,3000,111,2003
ESC71RXBLA16288,87974,86019,2021-05-21,2021-05-28,78199,3000,112,2005
ESC61RXBLA15319,86460,84539,2021-07-29,2021-08-30,76854,3000,103,2001
ESC61RXBLA15408,83151,81303,2021-07-29,2021-07-29,73912,3000,106,2005
ESC11DXBLA12357,88231,86270,2021-01-01,2021-01-01,78428,3000,106,2005
ESC41RXBLA17296,87184,85247,2021-01-01,2021-01-30,77497,3000,102,2004
ESC11DXBLA12262,87205,85267,2021-02-01,2021-02-15,77515,3000,112,2005
ESC41RXBLA17263,81113,79311,2021-01-01,2021-01-21,72101,3000,106,2005
ESC21RXBLA14265,93207,91136,2021-01-01,2021-01-14,82851,3000,103,2001
ESC61RXBLA15330,90118,88116,2021-03-01,2021-03-22,80105,3000,108,2003
ESC21RXBLA14305,85957,84047,2021-03-15,2021-03-21,76406,3000,112,2005
ESC41RXBLA17301,87536,85591,2021-03-15,2021-03-17,77810,3000,108,2003
ESC61RXBLA15403,84568,82688,2021-07-29,2021-07-29,75171,3000,109,2002
ESC61RXBLA15304,88116,86158,2021-04-25,2021-04-25,78326,3000,109,2002
ESC11DXBLA12341,86437,84516,2021-04-25,2021-04-25,76833,3000,101,2001
ESC11DXBLA12316,85090,83199,2021-04-25,2021-04-25,75636,3000,102,2004
ESC11DXBLA12327,86698,84771,2021-04-25,2021-04-30,77065,3000,108,2003
ESC61RXBLA15276,89608,87616,2021-05-21,2021-05-21,79651,3000,112,2005
ESC61RXBLA15409,90135,88132,2021-07-29,2021-07-29,80120,3000,110,2004
ESC71RXBLA26282,89744,87750,2021-01-01,2021-01-01,79773,3000,109,2002
ESC61RXBLA15366,88813,86839,2021-03-15,2021-03-21,78945,3000,110,2004
ESC11DXBLA12289,84797,82913,2021-06-01,2021-06-01,75375,3000,111,2003
ESC61RXBLA15440,86724,84797,2021-06-01,2021-06-01,77088,3000,112,2005
ESC21RXBLA14287,86479,84558,2021-04-25,2021-04-25,76870,3000,107,2000
ESC61RXBLA15386,87160,85223,2021-04-25,2021-04-30,77475,3000,111,2003
ESC21RXBLA14279,87845,85893,2021-03-15,2021-03-21,78084,3000,112,2005
ESC21RXBLA14307,90466,88455,2021-03-01,2021-03-01,80414,3000,104,2002
ESC11DXBLA12324,86123,84210,2021-03-01,2021-03-02,76554,3000,108,2003
ESC41RXBLA27296,86564,84640,2021-04-01,2021-04-01,76946,3000,111,2003
ESC11DXBLA12309,84343,82469,2021-07-29,2021-08-01,74972,3000,102,2004
ESC21RXBLA14286,91290,89262,2021-05-21,2021-05-23,81147,3000,105,2000
ESC21RXBLA14324,87614,85667,2021-07-29,2021-07-29,77879,3000,109,2002
ESC61RXBLA15445,87927,85973,2021-07-29,2021-07-29,78157,3000,103,2001
ESC21RXBLA14319,86871,84941,2021-07-29,2021-07-29,77219,3000,106,2005
ESC61RXBLA15331,85397,83499,2021-01-01,2021-01-01,75908,3000,106,2005
ESC71RXBLA16309,83156,81309,2021-01-01,2021-02-01,73917,3000,108,2003
ESC21RXBLA14294,88372,86408,2021-02-01,2021-02-16,78553,3000,112,2005
ESC11DXBLA12307,82476,80643,2021-01-01,2021-01-30,73312,3000,106,2005
ESC61RXBLA15340,85796,83889,2021-02-01,2021-02-21,76263,3000,112,2005
ESC41RXBLA27279,86133,84219,2021-03-01,2021-03-29,76563,3000,108,2003
ESC41RXBLA17289,89214,87232,2021-05-21,2021-05-21,79301,3000,108,2003
ESC71RXBLA26279,87721,85771,2021-03-15,2021-03-15,77974,3000,111,2003
ESC21RXBLA14267,90732,88716,2021-06-01,2021-06-05,80650,3000,105,2000
ESC21RXBLA24299,83798,81936,2021-04-25,2021-04-25,74487,3000,109,2002
